Time,Axial Accel (Gs),[Altitude (Baro-Ft-AGL)]
67.7012,-0.93814,5338.86
67.7025,-0.93814,5338.86
67.7038,-0.93814,5338.86
67.705,-0.93814,5338.86
67.7063,-0.93814,5338.86
67.7075,-0.93814,5338.86
67.7087,-1.03637,5338.86
67.71,-1.03637,5338.86
67.7113,-1.03637,5338.86
67.7125,-1.03637,5338.86
67.7138,-1.03637,5338.86
67.715,-1.03637,5338.86
67.7162,-1.03637,5338.86
67.7175,-1.03637,5338.86
67.7188,-1.03637,5338.86
67.72,-1.03637,5338.86
67.7213,-1.03637,5338.86
67.7225,-1.03637,5338.86
67.7237,-1.03637,5338.86
67.725,-1.03637,5338.86
67.7262,-0.93814,5338.86
67.7275,-0.93814,5338.86
67.7288,-0.93814,5338.86
67.73,-0.93814,5338.86
67.7312,-0.93814,5338.86
67.7325,-0.93814,5338.86
67.7337,-0.93814,5338.86
67.735,-0.93814,5338.86
67.7363,-0.93814,5338.86
67.7375,-0.93814,5338.86
67.7387,-0.93814,5338.86
67.74,-0.93814,5338.86
67.7412,-0.93814,5338.86
67.7425,-0.93814,5338.86
67.7438,-0.93814,5338.86
67.745,-0.93814,5335.9
67.7462,-0.93814,5335.9
67.7475,-0.93814,5335.9
67.7487,-0.93814,5335.9
67.75,-0.93814,5335.9
67.7513,-1.03637,5335.9
67.7513,-1.03637,5335.9
67.7513,-1.03637,5335.9
67.7525,-1.03637,5335.9
67.7538,-1.03637,5335.9
67.755,-1.03637,5335.9
67.7562,-1.03637,5335.9
67.7575,-1.03637,5335.9
67.7588,-0.93814,5335.9
67.76,-0.93814,5335.9
67.7613,-1.03637,5335.9
67.7625,-1.03637,5335.9
67.7637,-1.03637,5335.9
67.765,-1.03637,5335.9
67.7663,-1.03637,5335.9
67.7675,-1.03637,5335.9
67.7688,-1.03637,5335.9
67.77,-1.03637,5335.9
67.7712,-1.03637,5335.9
67.7725,-1.03637,5335.9
67.7738,-0.93814,5335.9
67.775,-0.93814,5335.9
67.7763,-0.93814,5335.9
67.7775,-0.93814,5335.9
67.7787,-0.93814,5335.9
67.78,-0.93814,5335.9
67.7812,-0.93814,5335.9
67.7825,-0.93814,5335.9
67.7838,-0.93814,5335.9
67.785,-0.93814,5335.9
67.7862,-1.03637,5335.9
67.7875,-1.03637,5335.9
67.7887,-0.93814,5335.9
67.79,-0.93814,5335.9
67.7913,-0.93814,5335.9
67.7925,-0.93814,5335.9
67.7937,-0.93814,5335.9
67.795,-0.93814,5331.46
67.7962,-0.93814,5331.46
67.7975,-0.93814,5331.46
67.7988,-0.93814,5331.46
67.8,-0.93814,5331.46
67.8012,-0.93814,5331.46
67.8012,-0.93814,5331.46
67.8012,-0.93814,5331.46
67.8025,-0.93814,5331.46
67.8037,-0.93814,5331.46
67.805,-0.93814,5331.46
67.8063,-1.03637,5331.46
67.8075,-1.03637,5331.46
67.8087,-0.93814,5331.46
67.81,-0.93814,5331.46
67.8112,-0.93814,5331.46
67.8125,-0.93814,5331.46
67.8138,-0.93814,5331.46
67.815,-0.93814,5331.46
67.8163,-0.93814,5331.46
67.8175,-0.93814,5331.46
67.8187,-1.03637,5331.46
67.82,-1.03637,5331.46
67.8213,-1.03637,5331.46
67.8225,-1.03637,5331.46
67.8238,-1.03637,5331.46
67.825,-1.03637,5331.46
67.8262,-1.03637,5331.46
67.8275,-1.03637,5331.46
67.8288,-0.93814,5331.46
67.83,-0.93814,5331.46
67.8313,-1.03637,5331.46
67.8325,-1.03637,5331.46
67.8337,-1.03637,5331.46
67.835,-1.03637,5331.46
67.8363,-1.03637,5331.46
67.8375,-1.03637,5331.46
67.8388,-1.03637,5331.46
67.84,-1.03637,5331.46
67.8412,-1.03637,5331.46
67.8425,-1.03637,5331.46
67.8438,-1.03637,5331.46
67.845,-1.03637,5328.49
67.8463,-1.03637,5328.49
67.8475,-1.03637,5328.49
67.8487,-1.03637,5328.49
67.85,-1.03637,5328.49
67.8512,-1.03637,5328.49
67.8512,-1.03637,5328.49
67.8512,-1.03637,5328.49
67.8525,-1.03637,5328.49
67.8538,-1.03637,5328.49
67.855,-1.03637,5328.49
67.8562,-1.03637,5328.49
67.8575,-1.03637,5328.49
67.8587,-1.03637,5328.49
67.86,-1.03637,5328.49
67.8613,-1.03637,5328.49
67.8625,-1.03637,5328.49
67.8637,-0.93814,5328.49
67.865,-0.93814,5328.49
67.8662,-0.93814,5328.49
67.8675,-0.93814,5328.49
67.8688,-0.93814,5328.49
67.87,-0.93814,5328.49
67.8712,-1.03637,5328.49
67.8725,-1.03637,5328.49
67.8737,-1.03637,5328.49
67.875,-1.03637,5328.49
67.8763,-1.03637,5328.49
67.8775,-1.03637,5328.49
67.8788,-1.1346,5328.49
67.88,-1.1346,5328.49
67.8812,-1.1346,5328.49
67.8825,-1.1346,5328.49
67.8838,-1.03637,5328.49
67.885,-1.03637,5328.49
67.8863,-1.1346,5328.49
67.8875,-1.1346,5328.49
67.8887,-1.1346,5328.49
67.89,-1.1346,5328.49
67.8913,-1.03637,5328.49
67.8925,-1.03637,5328.49
67.8938,-1.03637,5328.49
67.895,-1.03637,5325.54
67.8962,-1.03637,5325.54
67.8975,-1.03637,5325.54
67.8988,-1.03637,5325.54
67.9,-1.03637,5325.54
67.9013,-1.03637,5325.54
67.9013,-1.03637,5325.54
67.9013,-1.03637,5325.54
67.9025,-1.03637,5325.54
67.9037,-0.93814,5325.54
67.905,-0.93814,5325.54
67.9062,-1.03637,5325.54
67.9075,-1.03637,5325.54
67.9088,-1.03637,5325.54
67.91,-1.03637,5325.54
67.9112,-1.03637,5325.54
67.9125,-1.03637,5325.54
67.9137,-1.03637,5325.54
67.915,-1.03637,5325.54
67.9163,-1.03637,5325.54
67.9175,-1.03637,5325.54
67.9187,-1.03637,5325.54
67.92,-1.03637,5325.54
67.9212,-1.03637,5325.54
67.9225,-1.03637,5325.54
67.9238,-0.93814,5325.54
67.925,-0.93814,5325.54
67.9262,-0.93814,5325.54
67.9275,-0.93814,5325.54
67.9287,-0.93814,5325.54
67.93,-0.93814,5325.54
67.9313,-0.93814,5325.54
67.9325,-0.93814,5325.54
67.9337,-1.03637,5325.54
67.935,-1.03637,5325.54
67.9362,-1.03637,5325.54
67.9375,-1.03637,5325.54
67.9388,-1.03637,5325.54
67.94,-1.03637,5325.54
67.9413,-0.93814,5325.54
67.9425,-0.93814,5325.54
67.9437,-0.93814,5325.54
67.945,-0.93814,5321.09
67.9463,-1.03637,5321.09
67.9475,-1.03637,5321.09
67.9488,-1.03637,5321.09
67.95,-1.03637,5321.09
67.9512,-1.1346,5321.09
67.9512,-1.1346,5321.09
67.9512,-1.1346,5321.09
67.9525,-1.1346,5321.09
67.9538,-1.03637,5321.09
67.955,-1.03637,5321.09
67.9563,-1.1346,5321.09
67.9575,-1.1346,5321.09
67.9587,-1.1346,5321.09
67.96,-1.1346,5321.09
67.9613,-1.1346,5321.09
67.9625,-1.1346,5321.09
67.9638,-1.1346,5321.09
67.965,-1.1346,5321.09
67.9662,-1.1346,5321.09
67.9675,-1.1346,5321.09
67.9688,-1.23283,5321.09
67.97,-1.23283,5321.09
67.9713,-1.1346,5321.09
67.9725,-1.1346,5321.09
67.9737,-1.1346,5321.09
67.975,-1.1346,5321.09
67.9762,-1.1346,5321.09
67.9775,-1.1346,5321.09
67.9788,-1.1346,5321.09
67.98,-1.1346,5321.09
67.9812,-1.23283,5321.09
67.9825,-1.23283,5321.09
67.9837,-1.23283,5321.09
67.985,-1.23283,5321.09
67.9863,-1.1346,5321.09
67.9875,-1.1346,5321.09
67.9887,-1.1346,5321.09
67.99,-1.1346,5321.09
67.9912,-1.1346,5321.09
67.9925,-1.1346,5321.09
67.9938,-1.23283,5321.09
67.995,-1.23283,5318.13
67.9962,-1.1346,5318.13
67.9975,-1.1346,5318.13
67.9987,-1.1346,5318.13
68,-1.1346,5318.13
68.0013,-1.1346,5318.13
68.0013,-1.1346,5318.13
68.0013,-1.1346,5318.13
68.0025,-1.1346,5318.13
68.0038,-1.23283,5318.13
68.005,-1.23283,5318.13
68.0062,-1.1346,5318.13
68.0075,-1.1346,5318.13
68.0088,-1.23283,5318.13
68.01,-1.23283,5318.13
68.0113,-1.23283,5318.13
68.0125,-1.23283,5318.13
68.0137,-1.23283,5318.13
68.015,-1.23283,5318.13
68.0163,-1.1346,5318.13
68.0175,-1.1346,5318.13
68.0188,-1.1346,5318.13
68.02,-1.1346,5318.13
68.0212,-1.1346,5318.13
68.0225,-1.1346,5318.13
68.0238,-1.1346,5318.13
68.025,-1.1346,5318.13
68.0263,-1.03637,5318.13
68.0275,-1.03637,5318.13
68.0287,-1.03637,5318.13
68.03,-1.03637,5318.13
68.0312,-1.03637,5318.13
68.0325,-1.03637,5318.13
68.0338,-1.03637,5318.13
68.035,-1.03637,5318.13
68.0362,-0.93814,5318.13
68.0375,-0.93814,5318.13
68.0387,-1.03637,5318.13
68.04,-1.03637,5318.13
68.0413,-0.93814,5318.13
68.0425,-0.93814,5318.13
68.0437,-0.93814,5318.13
68.045,-0.93814,5315.17
68.0462,-0.93814,5315.17
68.0475,-0.93814,5315.17
68.0488,-0.93814,5315.17
68.05,-0.93814,5315.17
68.0512,-1.03637,5315.17
68.0512,-1.03637,5315.17
68.0512,-1.03637,5315.17
68.0525,-1.03637,5315.17
68.0537,-1.03637,5315.17
68.055,-1.03637,5315.17
68.0563,-1.03637,5315.17
68.0575,-1.03637,5315.17
68.0587,-1.03637,5315.17
68.06,-1.03637,5315.17
68.0612,-1.03637,5315.17
68.0625,-1.03637,5315.17
68.0638,-1.03637,5315.17
68.065,-1.03637,5315.17
68.0663,-1.03637,5315.17
68.0675,-1.03637,5315.17
68.0687,-1.03637,5315.17
68.07,-1.03637,5315.17
68.0713,-1.03637,5315.17
68.0725,-1.03637,5315.17
68.0738,-1.03637,5315.17
68.075,-1.03637,5315.17
68.0762,-1.03637,5315.17
68.0775,-1.03637,5315.17
68.0788,-1.03637,5315.17
68.08,-1.03637,5315.17
68.0813,-1.03637,5315.17
68.0825,-1.03637,5315.17
68.0837,-1.1346,5315.17
68.085,-1.1346,5315.17
68.0863,-1.1346,5315.17
68.0875,-1.1346,5315.17
68.0888,-1.1346,5315.17
68.09,-1.1346,5315.17
68.0912,-1.1346,5315.17
68.0925,-1.1346,5315.17
68.0938,-1.1346,5315.17
68.095,-1.1346,5312.21
68.0963,-1.1346,5312.21
68.0975,-1.1346,5312.21
68.0987,-1.1346,5312.21
68.1,-1.1346,5312.21
68.1012,-1.1346,5312.21
68.1012,-1.1346,5312.21
68.1012,-1.1346,5312.21
68.1025,-1.1346,5312.21
68.1038,-1.1346,5312.21
68.105,-1.1346,5312.21
68.1062,-1.23283,5312.21
68.1075,-1.23283,5312.21
68.1087,-1.33106,5312.21
68.11,-1.33106,5312.21
68.1113,-1.33106,5312.21
68.1125,-1.33106,5312.21
68.1137,-1.42929,5312.21
68.115,-1.42929,5312.21
68.1162,-1.33106,5312.21
68.1175,-1.33106,5312.21
68.1188,-1.42929,5312.21
68.12,-1.42929,5312.21
68.1212,-1.33106,5312.21
68.1225,-1.33106,5312.21
68.1237,-1.33106,5312.21
68.125,-1.33106,5312.21
68.1263,-1.33106,5312.21
68.1275,-1.33106,5312.21
68.1288,-1.33106,5312.21
68.13,-1.33106,5312.21
68.1312,-1.33106,5312.21
68.1325,-1.33106,5312.21
68.1338,-1.23283,5312.21
68.135,-1.23283,5312.21
68.1363,-1.23283,5312.21
68.1375,-1.23283,5312.21
68.1387,-1.23283,5312.21
68.14,-1.23283,5312.21
68.1413,-1.1346,5312.21
68.1425,-1.1346,5312.21
68.1438,-1.1346,5312.21
68.145,-1.1346,5309.26
68.1462,-1.1346,5309.26
68.1475,-1.1346,5309.26
68.1488,-1.1346,5309.26
68.15,-1.1346,5309.26
68.1513,-1.1346,5309.26
68.1513,-1.1346,5309.26
68.1513,-1.1346,5309.26
68.1525,-1.1346,5309.26
68.1537,-1.1346,5309.26
68.155,-1.1346,5309.26
68.1562,-1.23283,5309.26
68.1575,-1.23283,5309.26
68.1588,-1.23283,5309.26
68.16,-1.23283,5309.26
68.1612,-1.23283,5309.26
68.1625,-1.23283,5309.26
68.1637,-1.23283,5309.26
68.165,-1.23283,5309.26
68.1663,-1.1346,5309.26
68.1675,-1.1346,5309.26
68.1687,-1.23283,5309.26
68.17,-1.23283,5309.26
68.1712,-1.23283,5309.26
68.1725,-1.23283,5309.26
68.1738,-1.23283,5309.26
68.175,-1.23283,5309.26
68.1762,-1.23283,5309.26
68.1775,-1.23283,5309.26
68.1787,-1.1346,5309.26
68.18,-1.1346,5309.26
68.1813,-1.23283,5309.26
68.1825,-1.23283,5309.26
68.1837,-1.1346,5309.26
68.185,-1.1346,5309.26
68.1862,-1.23283,5309.26
68.1875,-1.23283,5309.26
68.1888,-1.23283,5309.26
68.19,-1.23283,5309.26
68.1913,-1.1346,5309.26
68.1925,-1.1346,5309.26
68.1937,-1.1346,5309.26
68.195,-1.1346,5304.81
68.1963,-1.1346,5304.81
68.1975,-1.1346,5304.81
68.1988,-1.1346,5304.81
68.2,-1.1346,5304.81
68.2012,-1.1346,5304.81
68.2012,-1.1346,5304.81
68.2012,-1.1346,5304.81
68.2025,-1.1346,5304.81
68.2038,-1.23283,5304.81
68.205,-1.23283,5304.81
68.2063,-1.23283,5304.81
68.2075,-1.23283,5304.81
68.2087,-1.23283,5304.81
68.21,-1.23283,5304.81
68.2113,-1.23283,5304.81
68.2125,-1.23283,5304.81
68.2138,-1.23283,5304.81
68.215,-1.23283,5304.81
68.2162,-1.23283,5304.81
68.2175,-1.23283,5304.81
68.2188,-1.23283,5304.81
68.22,-1.23283,5304.81
68.2213,-1.23283,5304.81
68.2225,-1.23283,5304.81
68.2237,-1.23283,5304.81
68.225,-1.23283,5304.81
68.2262,-1.23283,5304.81
68.2275,-1.23283,5304.81
68.2288,-1.23283,5304.81
68.23,-1.23283,5304.81
68.2312,-1.23283,5304.81
68.2325,-1.23283,5304.81
68.2337,-1.23283,5304.81
68.235,-1.23283,5304.81
68.2363,-1.23283,5304.81
68.2375,-1.23283,5304.81
68.2387,-1.23283,5304.81
68.24,-1.23283,5304.81
68.2412,-1.23283,5304.81
68.2425,-1.23283,5304.81
68.2438,-1.33106,5304.81
68.245,-1.33106,5301.85
68.2462,-1.33106,5301.85
68.2475,-1.33106,5301.85
68.2487,-1.33106,5301.85
68.25,-1.33106,5301.85
68.2513,-1.33106,5301.85
68.2513,-1.33106,5301.85
68.2513,-1.33106,5301.85
68.2525,-1.33106,5301.85
68.2538,-1.33106,5301.85
68.255,-1.33106,5301.85
68.2562,-1.42929,5301.85
68.2575,-1.42929,5301.85
68.2588,-1.42929,5301.85
68.26,-1.42929,5301.85
68.2613,-1.33106,5301.85
68.2625,-1.33106,5301.85
68.2637,-1.33106,5301.85
68.265,-1.33106,5301.85
68.2663,-1.42929,5301.85
68.2675,-1.42929,5301.85
68.2688,-1.42929,5301.85
68.27,-1.42929,5301.85
68.2712,-1.42929,5301.85
68.2725,-1.42929,5301.85
68.2738,-1.33106,5301.85
68.275,-1.33106,5301.85
68.2763,-1.42929,5301.85
68.2775,-1.42929,5301.85
68.2787,-1.33106,5301.85
68.28,-1.33106,5301.85
68.2812,-1.33106,5301.85
68.2825,-1.33106,5301.85
68.2838,-1.33106,5301.85
68.285,-1.33106,5301.85
68.2862,-1.42929,5301.85
68.2875,-1.42929,5301.85
68.2887,-1.33106,5301.85
68.29,-1.33106,5301.85
68.2913,-1.33106,5301.85
68.2925,-1.33106,5301.85
68.2937,-1.42929,5301.85
68.295,-1.42929,5297.41
68.2962,-1.33106,5297.41
68.2975,-1.33106,5297.41
68.2988,-1.42929,5297.41
68.3,-1.42929,5297.41
68.3012,-1.33106,5297.41
68.3012,-1.33106,5297.41
68.3012,-1.33106,5297.41
68.3025,-1.33106,5297.41
68.3037,-1.33106,5297.41
68.305,-1.33106,5297.41
68.3063,-1.33106,5297.41
68.3075,-1.33106,5297.41
68.3087,-1.33106,5297.41
68.31,-1.33106,5297.41
68.3112,-1.33106,5297.41
68.3125,-1.33106,5297.41
68.3138,-1.42929,5297.41
68.315,-1.42929,5297.41
68.3163,-1.42929,5297.41
68.3175,-1.42929,5297.41
68.3187,-1.42929,5297.41
68.32,-1.42929,5297.41
68.3213,-1.42929,5297.41
68.3225,-1.42929,5297.41
68.3238,-1.42929,5297.41
68.325,-1.42929,5297.41
68.3262,-1.42929,5297.41
68.3275,-1.42929,5297.41
68.3288,-1.42929,5297.41
68.33,-1.42929,5297.41
68.3313,-1.42929,5297.41
68.3325,-1.42929,5297.41
68.3337,-1.42929,5297.41
68.335,-1.42929,5297.41
68.3363,-1.42929,5297.41
68.3375,-1.42929,5297.41
68.3388,-1.33106,5297.41
68.34,-1.33106,5297.41
68.3412,-1.33106,5297.41
68.3425,-1.33106,5297.41
68.3438,-1.33106,5297.41
68.345,-1.33106,5294.46
68.3463,-1.33106,5294.46
68.3475,-1.33106,5294.46
68.3487,-1.33106,5294.46
68.35,-1.33106,5294.46
68.3512,-1.33106,5294.46
68.3512,-1.33106,5294.46
68.3512,-1.33106,5294.46
68.3525,-1.33106,5294.46
68.3538,-1.23283,5294.46
68.355,-1.23283,5294.46
68.3562,-1.23283,5294.46
68.3575,-1.23283,5294.46
68.3587,-1.23283,5294.46
68.36,-1.23283,5294.46
68.3613,-1.23283,5294.46
68.3625,-1.23283,5294.46
68.3637,-1.33106,5294.46
68.365,-1.33106,5294.46
68.3662,-1.33106,5294.46
68.3675,-1.33106,5294.46
68.3688,-1.33106,5294.46
68.37,-1.33106,5294.46
68.3712,-1.33106,5294.46
68.3725,-1.33106,5294.46
68.3737,-1.33106,5294.46
68.375,-1.33106,5294.46
68.3763,-1.33106,5294.46
68.3775,-1.33106,5294.46
68.3788,-1.33106,5294.46
68.38,-1.33106,5294.46
68.3812,-1.33106,5294.46
68.3825,-1.33106,5294.46
68.3838,-1.33106,5294.46
68.385,-1.33106,5294.46
68.3863,-1.33106,5294.46
68.3875,-1.33106,5294.46
68.3887,-1.33106,5294.46
68.39,-1.33106,5294.46
68.3913,-1.23283,5294.46
68.3925,-1.23283,5294.46
68.3938,-1.23283,5294.46
68.395,-1.23283,5291.5
68.3962,-1.1346,5291.5
68.3975,-1.1346,5291.5
68.3988,-1.1346,5291.5
68.4,-1.1346,5291.5
68.4013,-1.1346,5291.5
68.4013,-1.1346,5291.5
68.4013,-1.1346,5291.5
68.4025,-1.1346,5291.5
68.4037,-1.1346,5291.5
68.405,-1.1346,5291.5
68.4062,-1.1346,5291.5
68.4075,-1.1346,5291.5
68.4088,-1.1346,5291.5
68.41,-1.1346,5291.5
68.4112,-1.03637,5291.5
68.4125,-1.03637,5291.5
68.4137,-1.1346,5291.5
68.415,-1.1346,5291.5
68.4163,-1.1346,5291.5
68.4175,-1.1346,5291.5
68.4187,-1.1346,5291.5
68.42,-1.1346,5291.5
68.4212,-1.1346,5291.5
68.4225,-1.1346,5291.5
68.4238,-1.1346,5291.5
68.425,-1.1346,5291.5
68.4262,-1.23283,5291.5
68.4275,-1.23283,5291.5
68.4287,-1.1346,5291.5
68.43,-1.1346,5291.5
68.4313,-1.1346,5291.5
68.4325,-1.1346,5291.5
68.4337,-1.1346,5291.5
68.435,-1.1346,5291.5
68.4362,-1.03637,5291.5
68.4375,-1.03637,5291.5
68.4388,-1.03637,5291.5
68.44,-1.03637,5291.5
68.4413,-0.93814,5291.5
68.4425,-0.93814,5291.5
68.4437,-0.93814,5291.5
68.445,-0.93814,5287.06
68.4463,-0.93814,5287.06
68.4475,-0.93814,5287.06
68.4488,-0.93814,5287.06
68.45,-0.93814,5287.06
68.4512,-1.03637,5287.06
68.4512,-1.03637,5287.06
68.4512,-1.03637,5287.06
68.4525,-1.03637,5287.06
68.4538,-0.93814,5287.06
68.455,-0.93814,5287.06
68.4563,-0.93814,5287.06
68.4575,-0.93814,5287.06
68.4587,-1.03637,5287.06
68.46,-1.03637,5287.06
68.4613,-0.93814,5287.06
68.4625,-0.93814,5287.06
68.4638,-0.93814,5287.06
68.465,-0.93814,5287.06
68.4662,-0.93814,5287.06
68.4675,-0.93814,5287.06
68.4688,-0.93814,5287.06
68.47,-0.93814,5287.06
68.4713,-0.93814,5287.06
68.4725,-0.93814,5287.06
68.4737,-1.03637,5287.06
68.475,-1.03637,5287.06
68.4762,-1.03637,5287.06
68.4775,-1.03637,5287.06
68.4788,-1.03637,5287.06
68.48,-1.03637,5287.06
68.4812,-1.03637,5287.06
68.4825,-1.03637,5287.06
68.4837,-1.03637,5287.06
68.485,-1.03637,5287.06
68.4863,-1.03637,5287.06
68.4875,-1.03637,5287.06
68.4887,-1.03637,5287.06
68.49,-1.03637,5287.06
68.4912,-1.03637,5287.06
68.4925,-1.03637,5287.06
68.4938,-1.1346,5287.06
68.495,-1.1346,5284.11
68.4962,-1.1346,5284.11
68.4975,-1.1346,5284.11
68.4987,-1.1346,5284.11
68.5,-1.1346,5284.11
68.5013,-1.1346,5284.11
68.5013,-1.1346,5284.11
68.5013,-1.1346,5284.11
68.5025,-1.1346,5284.11
68.5038,-1.1346,5284.11
68.505,-1.1346,5284.11
68.5062,-1.23283,5284.11
68.5075,-1.23283,5284.11
68.5088,-1.23283,5284.11
68.51,-1.23283,5284.11
68.5113,-1.23283,5284.11
68.5125,-1.23283,5284.11
68.5137,-1.1346,5284.11
68.515,-1.1346,5284.11
68.5163,-1.1346,5284.11
68.5175,-1.1346,5284.11
68.5188,-1.1346,5284.11
68.52,-1.1346,5284.11
68.5212,-1.03637,5284.11
68.5225,-1.03637,5284.11
68.5238,-1.03637,5284.11
68.525,-1.03637,5284.11
68.5263,-1.03637,5284.11
68.5275,-1.03637,5284.11
68.5287,-1.03637,5284.11
68.53,-1.03637,5284.11
68.5312,-1.03637,5284.11
68.5325,-1.03637,5284.11
68.5338,-1.1346,5284.11
68.535,-1.1346,5284.11
68.5362,-1.1346,5284.11
68.5375,-1.1346,5284.11
68.5387,-1.1346,5284.11
68.54,-1.1346,5284.11
68.5413,-1.1346,5284.11
68.5425,-1.1346,5284.11
68.5437,-1.1346,5284.11
68.545,-1.1346,5279.67
68.5462,-1.1346,5279.67
68.5475,-1.1346,5279.67
68.5488,-1.03637,5279.67
68.55,-1.03637,5279.67
68.5512,-1.03637,5279.67
68.5512,-1.03637,5279.67
68.5512,-1.03637,5279.67
68.5525,-1.03637,5279.67
68.5537,-1.03637,5279.67
68.555,-1.03637,5279.67
68.5563,-1.1346,5279.67
68.5575,-1.1346,5279.67
68.5587,-1.1346,5279.67
68.56,-1.1346,5279.67
68.5612,-1.1346,5279.67
68.5625,-1.1346,5279.67
68.5638,-1.1346,5279.67
68.565,-1.1346,5279.67
68.5663,-1.1346,5279.67
68.5675,-1.1346,5279.67
68.5687,-1.03637,5279.67
68.57,-1.03637,5279.67
68.5713,-1.03637,5279.67
68.5725,-1.03637,5279.67
68.5738,-1.03637,5279.67
68.575,-1.03637,5279.67
68.5762,-1.03637,5279.67
68.5775,-1.03637,5279.67
68.5788,-1.03637,5279.67
68.58,-1.03637,5279.67
68.5813,-1.03637,5279.67
68.5825,-1.03637,5279.67
68.5837,-1.03637,5279.67
68.585,-1.03637,5279.67
68.5863,-0.93814,5279.67
68.5875,-0.93814,5279.67
68.5888,-1.03637,5279.67
68.59,-1.03637,5279.67
68.5912,-1.03637,5279.67
68.5925,-1.03637,5279.67
68.5938,-1.03637,5279.67
68.595,-1.03637,5276.71
68.5963,-1.03637,5276.71
68.5975,-1.03637,5276.71
68.5987,-1.03637,5276.71
68.6,-1.03637,5276.71
68.6012,-1.03637,5276.71
68.6012,-1.03637,5276.71
68.6012,-1.03637,5276.71
68.6025,-1.03637,5276.71
68.6038,-1.1346,5276.71
68.605,-1.1346,5276.71
68.6062,-1.1346,5276.71
68.6075,-1.1346,5276.71
68.6087,-1.1346,5276.71
68.61,-1.1346,5276.71
68.6113,-1.1346,5276.71
68.6125,-1.1346,5276.71
68.6137,-1.03637,5276.71
68.615,-1.03637,5276.71
68.6162,-1.1346,5276.71
68.6175,-1.1346,5276.71
68.6188,-1.03637,5276.71
68.62,-1.03637,5276.71
68.6212,-1.1346,5276.71
68.6225,-1.1346,5276.71
68.6237,-1.1346,5276.71
68.625,-1.1346,5276.71
68.6263,-1.1346,5276.71
68.6275,-1.1346,5276.71
68.6288,-1.23283,5276.71
68.63,-1.23283,5276.71
68.6312,-1.23283,5276.71
68.6325,-1.23283,5276.71
68.6338,-1.23283,5276.71
68.635,-1.23283,5276.71
68.6363,-1.23283,5276.71
68.6375,-1.23283,5276.71
68.6387,-1.23283,5276.71
68.64,-1.23283,5276.71
68.6413,-1.23283,5276.71
68.6425,-1.23283,5276.71
68.6438,-1.1346,5276.71
68.645,-1.1346,5272.28
68.6462,-1.23283,5272.28
68.6475,-1.23283,5272.28
68.6488,-1.1346,5272.28
68.65,-1.1346,5272.28
68.6513,-1.1346,5272.28
68.6513,-1.1346,5272.28
68.6513,-1.1346,5272.28
68.6525,-1.1346,5272.28
68.6537,-1.1346,5272.28
68.655,-1.1346,5272.28
68.6562,-1.1346,5272.28
68.6575,-1.1346,5272.28
68.6588,-1.1346,5272.28
68.66,-1.1346,5272.28
68.6612,-1.03637,5272.28
68.6625,-1.03637,5272.28
68.6637,-1.03637,5272.28
68.665,-1.03637,5272.28
68.6663,-1.03637,5272.28
68.6675,-1.03637,5272.28
68.6687,-1.03637,5272.28
68.67,-1.03637,5272.28
68.6712,-1.03637,5272.28
68.6725,-1.03637,5272.28
68.6738,-1.03637,5272.28
68.675,-1.03637,5272.28
68.6762,-1.03637,5272.28
68.6775,-1.03637,5272.28
68.6787,-1.1346,5272.28
68.68,-1.1346,5272.28
68.6813,-1.03637,5272.28
68.6825,-1.03637,5272.28
68.6837,-1.03637,5272.28
68.685,-1.03637,5272.28
68.6862,-1.03637,5272.28
68.6875,-1.03637,5272.28
68.6888,-1.03637,5272.28
68.69,-1.03637,5272.28
68.6913,-1.03637,5272.28
68.6925,-1.03637,5272.28
68.6937,-1.1346,5272.28
68.695,-1.1346,5267.84
68.6963,-1.1346,5267.84
68.6975,-1.1346,5267.84
68.6988,-1.1346,5267.84
68.7,-1.1346,5267.84
68.7012,-1.1346,5267.84
68.7012,-1.1346,5267.84
68.7012,-1.1346,5267.84
68.7025,-1.1346,5267.84
68.7038,-1.1346,5267.84
68.705,-1.1346,5267.84
68.7063,-1.03637,5267.84
68.7075,-1.03637,5267.84
68.7087,-1.03637,5267.84
68.71,-1.03637,5267.84
68.7113,-1.03637,5267.84
68.7125,-1.03637,5267.84
68.7138,-1.03637,5267.84
68.715,-1.03637,5267.84
68.7162,-1.03637,5267.84
68.7175,-1.03637,5267.84
68.7188,-1.03637,5267.84
68.72,-1.03637,5267.84
68.7213,-1.03637,5267.84
68.7225,-1.03637,5267.84
68.7237,-1.1346,5267.84
68.725,-1.1346,5267.84
68.7262,-1.1346,5267.84
68.7275,-1.1346,5267.84
68.7288,-1.1346,5267.84
68.73,-1.1346,5267.84
68.7312,-1.1346,5267.84
68.7325,-1.1346,5267.84
68.7337,-1.1346,5267.84
68.735,-1.1346,5267.84
68.7363,-1.1346,5267.84
68.7375,-1.1346,5267.84
68.7387,-1.1346,5267.84
68.74,-1.1346,5267.84
68.7412,-1.1346,5267.84
68.7425,-1.1346,5267.84
68.7438,-1.1346,5267.84
68.745,-1.1346,5264.89
68.7462,-1.1346,5264.89
68.7475,-1.1346,5264.89
68.7487,-1.23283,5264.89
68.75,-1.23283,5264.89
68.7513,-1.23283,5264.89
68.7513,-1.23283,5264.89
68.7513,-1.23283,5264.89
68.7525,-1.23283,5264.89
68.7538,-1.23283,5264.89
68.755,-1.23283,5264.89
