Time,Axial Accel (Gs),[Altitude (Baro-Ft-AGL)],
95.3313,-0.74168,1064.432927,324.5222338
95.3325,-0.74168,1064.432927,324.5222338
95.3337,-0.74168,1064.432927,324.5222338
95.335,-0.74168,1064.432927,324.5222338
95.3363,-0.74168,1064.432927,324.5222338
95.3375,-0.74168,1064.432927,324.5222338
95.3388,-0.74168,1064.432927,324.5222338
95.34,-0.74168,1064.432927,324.5222338
95.3412,-0.74168,1064.432927,324.5222338
95.3425,-0.74168,1064.432927,324.5222338
95.3438,-0.74168,1064.432927,324.5222338
95.345,-0.74168,1063.582317,324.2629015
95.3463,-0.64345,1063.582317,324.2629015
95.3475,-0.64345,1063.582317,324.2629015
95.3487,-0.74168,1063.582317,324.2629015
95.35,-0.74168,1063.582317,324.2629015
95.3512,-0.83991,1063.582317,324.2629015
95.3512,-0.83991,1063.582317,324.2629015
95.3512,-0.83991,1063.582317,324.2629015
95.3525,-0.83991,1063.582317,324.2629015
95.3538,-0.83991,1063.582317,324.2629015
95.355,-0.83991,1063.582317,324.2629015
95.3562,-0.93814,1063.582317,324.2629015
95.3575,-0.93814,1063.582317,324.2629015
95.3587,-0.93814,1063.582317,324.2629015
95.36,-0.93814,1063.582317,324.2629015
95.3613,-0.93814,1063.582317,324.2629015
95.3625,-0.93814,1063.582317,324.2629015
95.3637,-0.83991,1063.582317,324.2629015
95.365,-0.83991,1063.582317,324.2629015
95.3662,-0.83991,1063.582317,324.2629015
95.3675,-0.83991,1063.582317,324.2629015
95.3688,-0.93814,1063.582317,324.2629015
95.37,-0.93814,1063.582317,324.2629015
95.3712,-0.83991,1063.582317,324.2629015
95.3725,-0.83991,1063.582317,324.2629015
95.3737,-0.83991,1063.582317,324.2629015
95.375,-0.83991,1063.582317,324.2629015
95.3763,-0.83991,1063.582317,324.2629015
95.3775,-0.83991,1063.582317,324.2629015
95.3788,-0.83991,1063.582317,324.2629015
95.38,-0.83991,1063.582317,324.2629015
95.3812,-0.74168,1063.582317,324.2629015
95.3825,-0.74168,1063.582317,324.2629015
95.3838,-0.74168,1063.582317,324.2629015
95.385,-0.74168,1063.582317,324.2629015
95.3863,-0.74168,1063.582317,324.2629015
95.3875,-0.74168,1063.582317,324.2629015
95.3887,-0.74168,1063.582317,324.2629015
95.39,-0.74168,1063.582317,324.2629015
95.3913,-0.83991,1063.582317,324.2629015
95.3925,-0.83991,1063.582317,324.2629015
95.3938,-0.83991,1063.582317,324.2629015
95.395,-0.83991,1062.728659,324.0026398
95.3962,-0.74168,1062.728659,324.0026398
95.3975,-0.74168,1062.728659,324.0026398
95.3988,-0.74168,1062.728659,324.0026398
95.4,-0.74168,1062.728659,324.0026398
95.4013,-0.74168,1062.728659,324.0026398
95.4013,-0.74168,1062.728659,324.0026398
95.4013,-0.74168,1062.728659,324.0026398
95.4025,-0.74168,1062.728659,324.0026398
95.4037,-0.83991,1062.728659,324.0026398
95.405,-0.83991,1062.728659,324.0026398
95.4062,-0.83991,1062.728659,324.0026398
95.4075,-0.83991,1062.728659,324.0026398
95.4088,-0.83991,1062.728659,324.0026398
95.41,-0.83991,1062.728659,324.0026398
95.4112,-0.83991,1062.728659,324.0026398
95.4125,-0.83991,1062.728659,324.0026398
95.4137,-0.93814,1062.728659,324.0026398
95.415,-0.93814,1062.728659,324.0026398
95.4163,-0.93814,1062.728659,324.0026398
95.4175,-0.93814,1062.728659,324.0026398
95.4187,-0.93814,1062.728659,324.0026398
95.42,-0.93814,1062.728659,324.0026398
95.4212,-0.93814,1062.728659,324.0026398
95.4225,-0.93814,1062.728659,324.0026398
95.4238,-1.03637,1062.728659,324.0026398
95.425,-1.03637,1062.728659,324.0026398
95.4262,-1.03637,1062.728659,324.0026398
95.4275,-1.03637,1062.728659,324.0026398
95.4287,-1.03637,1062.728659,324.0026398
95.43,-1.03637,1062.728659,324.0026398
95.4313,-1.1346,1062.728659,324.0026398
95.4325,-1.1346,1062.728659,324.0026398
95.4337,-1.1346,1062.728659,324.0026398
95.435,-1.1346,1062.728659,324.0026398
95.4362,-1.23283,1062.728659,324.0026398
95.4375,-1.23283,1062.728659,324.0026398
95.4388,-1.1346,1062.728659,324.0026398
95.44,-1.1346,1062.728659,324.0026398
95.4413,-1.23283,1062.728659,324.0026398
95.4425,-1.23283,1062.728659,324.0026398
95.4437,-1.23283,1062.728659,324.0026398
95.445,-1.23283,1061.878049,323.7433076
95.4463,-1.1346,1061.878049,323.7433076
95.4475,-1.1346,1061.878049,323.7433076
95.4488,-1.1346,1061.878049,323.7433076
95.45,-1.1346,1061.878049,323.7433076
95.4512,-1.23283,1061.878049,323.7433076
95.4512,-1.23283,1061.878049,323.7433076
95.4512,-1.23283,1061.878049,323.7433076
95.4525,-1.23283,1061.878049,323.7433076
95.4538,-1.23283,1061.878049,323.7433076
95.455,-1.23283,1061.878049,323.7433076
95.4563,-1.23283,1061.878049,323.7433076
95.4575,-1.23283,1061.878049,323.7433076
95.4587,-1.1346,1061.878049,323.7433076
95.46,-1.1346,1061.878049,323.7433076
95.4613,-1.1346,1061.878049,323.7433076
95.4625,-1.1346,1061.878049,323.7433076
95.4638,-1.1346,1061.878049,323.7433076
95.465,-1.1346,1061.878049,323.7433076
95.4662,-1.1346,1061.878049,323.7433076
95.4675,-1.1346,1061.878049,323.7433076
95.4688,-1.03637,1061.878049,323.7433076
95.47,-1.03637,1061.878049,323.7433076
95.4713,-1.03637,1061.878049,323.7433076
95.4725,-1.03637,1061.878049,323.7433076
95.4737,-1.1346,1061.878049,323.7433076
95.475,-1.1346,1061.878049,323.7433076
95.4762,-1.1346,1061.878049,323.7433076
95.4775,-1.1346,1061.878049,323.7433076
95.4788,-1.1346,1061.878049,323.7433076
95.48,-1.1346,1061.878049,323.7433076
95.4812,-1.1346,1061.878049,323.7433076
95.4825,-1.1346,1061.878049,323.7433076
95.4837,-1.1346,1061.878049,323.7433076
95.485,-1.1346,1061.878049,323.7433076
95.4863,-1.1346,1061.878049,323.7433076
95.4875,-1.1346,1061.878049,323.7433076
95.4887,-1.1346,1061.878049,323.7433076
95.49,-1.1346,1061.878049,323.7433076
95.4912,-1.1346,1061.878049,323.7433076
95.4925,-1.1346,1061.878049,323.7433076
95.4938,-1.1346,1061.878049,323.7433076
95.495,-1.1346,1061.02439,323.4830458
95.4962,-1.1346,1061.02439,323.4830458
95.4975,-1.1346,1061.02439,323.4830458
95.4987,-1.1346,1061.02439,323.4830458
95.5,-1.1346,1061.02439,323.4830458
95.5013,-1.1346,1061.02439,323.4830458
95.5013,-1.1346,1061.02439,323.4830458
95.5013,-1.1346,1061.02439,323.4830458
95.5025,-1.1346,1061.02439,323.4830458
95.5038,-1.1346,1061.02439,323.4830458
95.505,-1.1346,1061.02439,323.4830458
95.5062,-1.1346,1061.02439,323.4830458
95.5075,-1.1346,1061.02439,323.4830458
95.5088,-1.1346,1061.02439,323.4830458
95.51,-1.1346,1061.02439,323.4830458
95.5113,-1.1346,1061.02439,323.4830458
95.5125,-1.1346,1061.02439,323.4830458
95.5137,-1.1346,1061.02439,323.4830458
95.515,-1.1346,1061.02439,323.4830458
95.5163,-1.1346,1061.02439,323.4830458
95.5175,-1.1346,1061.02439,323.4830458
95.5188,-1.1346,1061.02439,323.4830458
95.52,-1.1346,1061.02439,323.4830458
95.5212,-1.03637,1061.02439,323.4830458
95.5225,-1.03637,1061.02439,323.4830458
95.5238,-1.03637,1061.02439,323.4830458
95.525,-1.03637,1061.02439,323.4830458
95.5263,-1.03637,1061.02439,323.4830458
95.5275,-1.03637,1061.02439,323.4830458
95.5287,-1.03637,1061.02439,323.4830458
95.53,-1.03637,1061.02439,323.4830458
95.5312,-1.03637,1061.02439,323.4830458
95.5325,-1.03637,1061.02439,323.4830458
95.5338,-1.03637,1061.02439,323.4830458
95.535,-1.03637,1061.02439,323.4830458
95.5362,-0.93814,1061.02439,323.4830458
95.5375,-0.93814,1061.02439,323.4830458
95.5387,-1.03637,1061.02439,323.4830458
95.54,-1.03637,1061.02439,323.4830458
95.5413,-0.93814,1061.02439,323.4830458
95.5425,-0.93814,1061.02439,323.4830458
95.5437,-0.93814,1061.02439,323.4830458
95.545,-0.93814,1060.17378,323.2237136
95.5462,-0.93814,1060.17378,323.2237136
95.5475,-0.93814,1060.17378,323.2237136
95.5488,-0.93814,1060.17378,323.2237136
95.55,-0.93814,1060.17378,323.2237136
95.5512,-0.83991,1060.17378,323.2237136
95.5512,-0.83991,1060.17378,323.2237136
95.5512,-0.83991,1060.17378,323.2237136
95.5525,-0.83991,1060.17378,323.2237136
95.5537,-0.74168,1060.17378,323.2237136
95.555,-0.74168,1060.17378,323.2237136
95.5563,-0.83991,1060.17378,323.2237136
95.5575,-0.83991,1060.17378,323.2237136
95.5587,-0.74168,1060.17378,323.2237136
95.56,-0.74168,1060.17378,323.2237136
95.5612,-0.83991,1060.17378,323.2237136
95.5625,-0.83991,1060.17378,323.2237136
95.5638,-0.83991,1060.17378,323.2237136
95.565,-0.83991,1060.17378,323.2237136
95.5663,-0.74168,1060.17378,323.2237136
95.5675,-0.74168,1060.17378,323.2237136
95.5687,-0.74168,1060.17378,323.2237136
95.57,-0.74168,1060.17378,323.2237136
95.5713,-0.74168,1060.17378,323.2237136
95.5725,-0.74168,1060.17378,323.2237136
95.5738,-0.74168,1060.17378,323.2237136
95.575,-0.74168,1060.17378,323.2237136
95.5762,-0.64345,1060.17378,323.2237136
95.5775,-0.64345,1060.17378,323.2237136
95.5788,-0.64345,1060.17378,323.2237136
95.58,-0.64345,1060.17378,323.2237136
95.5813,-0.54522,1060.17378,323.2237136
95.5825,-0.54522,1060.17378,323.2237136
95.5837,-0.54522,1060.17378,323.2237136
95.585,-0.54522,1060.17378,323.2237136
95.5863,-0.54522,1060.17378,323.2237136
95.5875,-0.54522,1060.17378,323.2237136
95.5888,-0.54522,1060.17378,323.2237136
95.59,-0.54522,1060.17378,323.2237136
95.5912,-0.54522,1060.17378,323.2237136
95.5925,-0.54522,1060.17378,323.2237136
95.5938,-0.54522,1060.17378,323.2237136
95.595,-0.54522,1059.320122,322.9634518
95.5963,-0.54522,1059.320122,322.9634518
95.5975,-0.54522,1059.320122,322.9634518
95.5987,-0.54522,1059.320122,322.9634518
95.6,-0.54522,1059.320122,322.9634518
95.6012,-0.54522,1059.320122,322.9634518
95.6012,-0.54522,1059.320122,322.9634518
95.6012,-0.54522,1059.320122,322.9634518
95.6025,-0.54522,1059.320122,322.9634518
95.6038,-0.54522,1059.320122,322.9634518
95.605,-0.54522,1059.320122,322.9634518
95.6062,-0.44699,1059.320122,322.9634518
95.6075,-0.44699,1059.320122,322.9634518
95.6087,-0.44699,1059.320122,322.9634518
95.61,-0.44699,1059.320122,322.9634518
95.6113,-0.44699,1059.320122,322.9634518
95.6125,-0.44699,1059.320122,322.9634518
95.6137,-0.44699,1059.320122,322.9634518
95.615,-0.44699,1059.320122,322.9634518
95.6162,-0.44699,1059.320122,322.9634518
95.6175,-0.44699,1059.320122,322.9634518
95.6188,-0.44699,1059.320122,322.9634518
95.62,-0.44699,1059.320122,322.9634518
95.6212,-0.44699,1059.320122,322.9634518
95.6225,-0.44699,1059.320122,322.9634518
95.6237,-0.34876,1059.320122,322.9634518
95.625,-0.34876,1059.320122,322.9634518
95.6263,-0.44699,1059.320122,322.9634518
95.6275,-0.44699,1059.320122,322.9634518
95.6288,-0.34876,1059.320122,322.9634518
95.63,-0.34876,1059.320122,322.9634518
95.6312,-0.44699,1059.320122,322.9634518
95.6325,-0.44699,1059.320122,322.9634518
95.6338,-0.34876,1059.320122,322.9634518
95.635,-0.34876,1059.320122,322.9634518
95.6363,-0.34876,1059.320122,322.9634518
95.6375,-0.34876,1059.320122,322.9634518
95.6387,-0.34876,1059.320122,322.9634518
95.64,-0.34876,1059.320122,322.9634518
95.6413,-0.34876,1059.320122,322.9634518
95.6425,-0.34876,1059.320122,322.9634518
95.6438,-0.34876,1059.320122,322.9634518
95.645,-0.34876,1058.469512,322.7041196
95.6462,-0.34876,1058.469512,322.7041196
95.6475,-0.34876,1058.469512,322.7041196
95.6488,-0.34876,1058.469512,322.7041196
95.65,-0.34876,1058.469512,322.7041196
95.6513,-0.25053,1058.469512,322.7041196
95.6513,-0.25053,1058.469512,322.7041196
95.6513,-0.25053,1058.469512,322.7041196
95.6525,-0.25053,1058.469512,322.7041196
95.6537,-0.25053,1058.469512,322.7041196
95.655,-0.25053,1058.469512,322.7041196
95.6562,-0.25053,1058.469512,322.7041196
95.6575,-0.25053,1058.469512,322.7041196
95.6588,-0.25053,1058.469512,322.7041196
95.66,-0.25053,1058.469512,322.7041196
95.6612,-0.34876,1058.469512,322.7041196
95.6625,-0.34876,1058.469512,322.7041196
95.6637,-0.34876,1058.469512,322.7041196
95.665,-0.34876,1058.469512,322.7041196
95.6663,-0.34876,1058.469512,322.7041196
95.6675,-0.34876,1058.469512,322.7041196
95.6687,-0.44699,1058.469512,322.7041196
95.67,-0.44699,1058.469512,322.7041196
95.6712,-0.34876,1058.469512,322.7041196
95.6725,-0.34876,1058.469512,322.7041196
95.6738,-0.34876,1058.469512,322.7041196
95.675,-0.34876,1058.469512,322.7041196
95.6762,-0.34876,1058.469512,322.7041196
95.6775,-0.34876,1058.469512,322.7041196
95.6787,-0.34876,1058.469512,322.7041196
95.68,-0.34876,1058.469512,322.7041196
95.6813,-0.44699,1058.469512,322.7041196
95.6825,-0.44699,1058.469512,322.7041196
95.6837,-0.34876,1058.469512,322.7041196
95.685,-0.34876,1058.469512,322.7041196
95.6862,-0.44699,1058.469512,322.7041196
95.6875,-0.44699,1058.469512,322.7041196
95.6888,-0.34876,1058.469512,322.7041196
95.69,-0.34876,1058.469512,322.7041196
95.6913,-0.44699,1058.469512,322.7041196
95.6925,-0.44699,1058.469512,322.7041196
95.6937,-0.44699,1058.469512,322.7041196
95.695,-0.44699,1057.615854,322.4438578
95.6963,-0.44699,1057.615854,322.4438578
95.6975,-0.44699,1057.615854,322.4438578
95.6988,-0.54522,1057.615854,322.4438578
95.7,-0.54522,1057.615854,322.4438578
95.7012,-0.64345,1057.615854,322.4438578
95.7012,-0.64345,1057.615854,322.4438578
95.7012,-0.64345,1057.615854,322.4438578
95.7025,-0.64345,1057.615854,322.4438578
95.7038,-0.54522,1057.615854,322.4438578
95.705,-0.54522,1057.615854,322.4438578
95.7063,-0.64345,1057.615854,322.4438578
95.7075,-0.64345,1057.615854,322.4438578
95.7087,-0.64345,1057.615854,322.4438578
95.71,-0.64345,1057.615854,322.4438578
95.7113,-0.64345,1057.615854,322.4438578
95.7125,-0.64345,1057.615854,322.4438578
95.7138,-0.74168,1057.615854,322.4438578
95.715,-0.74168,1057.615854,322.4438578
95.7162,-0.74168,1057.615854,322.4438578
95.7175,-0.74168,1057.615854,322.4438578
95.7188,-0.74168,1057.615854,322.4438578
95.72,-0.74168,1057.615854,322.4438578
95.7213,-0.74168,1057.615854,322.4438578
95.7225,-0.74168,1057.615854,322.4438578
95.7237,-0.64345,1057.615854,322.4438578
95.725,-0.64345,1057.615854,322.4438578
95.7262,-0.64345,1057.615854,322.4438578
95.7275,-0.64345,1057.615854,322.4438578
95.7288,-0.74168,1057.615854,322.4438578
95.73,-0.74168,1057.615854,322.4438578
95.7312,-0.74168,1057.615854,322.4438578
95.7325,-0.74168,1057.615854,322.4438578
95.7337,-0.74168,1057.615854,322.4438578
95.735,-0.74168,1057.615854,322.4438578
95.7363,-0.74168,1057.615854,322.4438578
95.7375,-0.74168,1057.615854,322.4438578
95.7387,-0.83991,1057.615854,322.4438578
95.74,-0.83991,1057.615854,322.4438578
95.7412,-0.74168,1057.615854,322.4438578
95.7425,-0.74168,1057.615854,322.4438578
95.7438,-0.74168,1057.615854,322.4438578
95.745,-0.74168,1057.189024,322.3137269
95.7462,-0.74168,1057.189024,322.3137269
95.7475,-0.74168,1057.189024,322.3137269
95.7487,-0.74168,1057.189024,322.3137269
95.75,-0.74168,1057.189024,322.3137269
95.7513,-0.74168,1057.189024,322.3137269
95.7513,-0.74168,1057.189024,322.3137269
95.7513,-0.74168,1057.189024,322.3137269
95.7525,-0.74168,1057.189024,322.3137269
95.7538,-0.74168,1057.189024,322.3137269
95.755,-0.74168,1057.189024,322.3137269
95.7562,-0.74168,1057.189024,322.3137269
95.7575,-0.74168,1057.189024,322.3137269
95.7588,-0.74168,1057.189024,322.3137269
95.76,-0.74168,1057.189024,322.3137269
95.7613,-0.74168,1057.189024,322.3137269
95.7625,-0.74168,1057.189024,322.3137269
95.7637,-0.83991,1057.189024,322.3137269
95.765,-0.83991,1057.189024,322.3137269
95.7663,-0.83991,1057.189024,322.3137269
95.7675,-0.83991,1057.189024,322.3137269
95.7688,-0.83991,1057.189024,322.3137269
95.77,-0.83991,1057.189024,322.3137269
95.7712,-0.83991,1057.189024,322.3137269
95.7725,-0.83991,1057.189024,322.3137269
95.7738,-0.74168,1057.189024,322.3137269
95.775,-0.74168,1057.189024,322.3137269
95.7763,-0.83991,1057.189024,322.3137269
95.7775,-0.83991,1057.189024,322.3137269
95.7787,-0.93814,1057.189024,322.3137269
95.78,-0.93814,1057.189024,322.3137269
95.7812,-0.93814,1057.189024,322.3137269
95.7825,-0.93814,1057.189024,322.3137269
95.7838,-0.93814,1057.189024,322.3137269
95.785,-0.93814,1057.189024,322.3137269
95.7862,-0.93814,1057.189024,322.3137269
95.7875,-0.93814,1057.189024,322.3137269
95.7887,-0.93814,1057.189024,322.3137269
95.79,-0.93814,1057.189024,322.3137269
95.7913,-0.93814,1057.189024,322.3137269
95.7925,-0.93814,1057.189024,322.3137269
95.7937,-0.93814,1057.189024,322.3137269
95.795,-0.93814,1056.338415,322.0543947
95.7962,-0.93814,1056.338415,322.0543947
95.7975,-0.93814,1056.338415,322.0543947
95.7988,-0.93814,1056.338415,322.0543947
95.8,-0.93814,1056.338415,322.0543947
95.8012,-0.93814,1056.338415,322.0543947
95.8012,-0.93814,1056.338415,322.0543947
95.8012,-0.93814,1056.338415,322.0543947
95.8025,-0.93814,1056.338415,322.0543947
95.8037,-0.93814,1056.338415,322.0543947
95.805,-0.93814,1056.338415,322.0543947
95.8063,-0.83991,1056.338415,322.0543947
95.8075,-0.83991,1056.338415,322.0543947
95.8087,-0.74168,1056.338415,322.0543947
95.81,-0.74168,1056.338415,322.0543947
95.8112,-0.74168,1056.338415,322.0543947
95.8125,-0.74168,1056.338415,322.0543947
95.8138,-0.74168,1056.338415,322.0543947
95.815,-0.74168,1056.338415,322.0543947
95.8163,-0.64345,1056.338415,322.0543947
95.8175,-0.64345,1056.338415,322.0543947
95.8187,-0.74168,1056.338415,322.0543947
95.82,-0.74168,1056.338415,322.0543947
95.8213,-0.74168,1056.338415,322.0543947
95.8225,-0.74168,1056.338415,322.0543947
95.8238,-0.74168,1056.338415,322.0543947
95.825,-0.74168,1056.338415,322.0543947
95.8262,-0.74168,1056.338415,322.0543947
95.8275,-0.74168,1056.338415,322.0543947
95.8288,-0.74168,1056.338415,322.0543947
95.83,-0.74168,1056.338415,322.0543947
95.8313,-0.64345,1056.338415,322.0543947
95.8325,-0.64345,1056.338415,322.0543947
95.8337,-0.64345,1056.338415,322.0543947
95.835,-0.64345,1056.338415,322.0543947
95.8363,-0.64345,1056.338415,322.0543947
95.8375,-0.64345,1056.338415,322.0543947
95.8388,-0.74168,1056.338415,322.0543947
95.84,-0.74168,1056.338415,322.0543947
95.8412,-0.74168,1056.338415,322.0543947
95.8425,-0.74168,1056.338415,322.0543947
95.8438,-0.74168,1056.338415,322.0543947
95.845,-0.74168,1055.914634,321.9251933
95.8463,-0.74168,1055.914634,321.9251933
95.8475,-0.74168,1055.914634,321.9251933
95.8487,-0.74168,1055.914634,321.9251933
95.85,-0.74168,1055.914634,321.9251933
95.8512,-0.74168,1055.914634,321.9251933
95.8512,-0.74168,1055.914634,321.9251933
95.8512,-0.74168,1055.914634,321.9251933
95.8525,-0.74168,1055.914634,321.9251933
95.8538,-0.74168,1055.914634,321.9251933
95.855,-0.74168,1055.914634,321.9251933
95.8562,-0.74168,1055.914634,321.9251933
95.8575,-0.74168,1055.914634,321.9251933
95.8587,-0.74168,1055.914634,321.9251933
95.86,-0.74168,1055.914634,321.9251933
95.8613,-0.74168,1055.914634,321.9251933
95.8625,-0.74168,1055.914634,321.9251933
95.8637,-0.74168,1055.914634,321.9251933
95.865,-0.74168,1055.914634,321.9251933
95.8662,-0.74168,1055.914634,321.9251933
95.8675,-0.74168,1055.914634,321.9251933
95.8688,-0.74168,1055.914634,321.9251933
95.87,-0.74168,1055.914634,321.9251933
95.8712,-0.74168,1055.914634,321.9251933
95.8725,-0.74168,1055.914634,321.9251933
95.8737,-0.74168,1055.914634,321.9251933
95.875,-0.74168,1055.914634,321.9251933
95.8763,-0.74168,1055.914634,321.9251933
95.8775,-0.74168,1055.914634,321.9251933
95.8788,-0.74168,1055.914634,321.9251933
95.88,-0.74168,1055.914634,321.9251933
95.8812,-0.74168,1055.914634,321.9251933
95.8825,-0.74168,1055.914634,321.9251933
95.8838,-0.64345,1055.914634,321.9251933
95.885,-0.64345,1055.914634,321.9251933
95.8863,-0.64345,1055.914634,321.9251933
95.8875,-0.64345,1055.914634,321.9251933
95.8887,-0.64345,1055.914634,321.9251933
95.89,-0.64345,1055.914634,321.9251933
95.8913,-0.64345,1055.914634,321.9251933
95.8925,-0.64345,1055.914634,321.9251933
95.8938,-0.54522,1055.914634,321.9251933
95.895,-0.54522,1055.484756,321.794133
95.8962,-0.44699,1055.484756,321.794133
95.8975,-0.44699,1055.484756,321.794133
95.8988,-0.44699,1055.484756,321.794133
95.9,-0.44699,1055.484756,321.794133
95.9013,-0.44699,1055.484756,321.794133
95.9013,-0.44699,1055.484756,321.794133
95.9013,-0.44699,1055.484756,321.794133
95.9025,-0.44699,1055.484756,321.794133
95.9037,-0.44699,1055.484756,321.794133
95.905,-0.44699,1055.484756,321.794133
95.9062,-0.44699,1055.484756,321.794133
95.9075,-0.44699,1055.484756,321.794133
95.9088,-0.44699,1055.484756,321.794133
95.91,-0.44699,1055.484756,321.794133
95.9112,-0.44699,1055.484756,321.794133
95.9125,-0.44699,1055.484756,321.794133
95.9137,-0.34876,1055.484756,321.794133
95.915,-0.34876,1055.484756,321.794133
95.9163,-0.25053,1055.484756,321.794133
95.9175,-0.25053,1055.484756,321.794133
95.9187,-0.25053,1055.484756,321.794133
95.92,-0.25053,1055.484756,321.794133
95.9212,-0.25053,1055.484756,321.794133
95.9225,-0.25053,1055.484756,321.794133
95.9238,-0.25053,1055.484756,321.794133
95.925,-0.25053,1055.484756,321.794133
95.9262,-0.25053,1055.484756,321.794133
95.9275,-0.25053,1055.484756,321.794133
95.9287,-0.25053,1055.484756,321.794133
95.93,-0.25053,1055.484756,321.794133
95.9313,-0.25053,1055.484756,321.794133
95.9325,-0.25053,1055.484756,321.794133
95.9337,-0.25053,1055.484756,321.794133
95.935,-0.25053,1055.484756,321.794133
95.9362,-0.1523,1055.484756,321.794133
95.9375,-0.1523,1055.484756,321.794133
95.9388,-0.1523,1055.484756,321.794133
95.94,-0.1523,1055.484756,321.794133
95.9413,-0.05407,1055.484756,321.794133
95.9425,-0.05407,1055.484756,321.794133
95.9437,-0.05407,1055.484756,321.794133
95.945,-0.05407,1055.060976,321.6649316
95.9463,-0.1523,1055.060976,321.6649316
95.9475,-0.1523,1055.060976,321.6649316
95.9488,-0.1523,1055.060976,321.6649316
95.95,-0.1523,1055.060976,321.6649316
95.9512,-0.1523,1055.060976,321.6649316
95.9512,-0.1523,1055.060976,321.6649316
95.9512,-0.1523,1055.060976,321.6649316
95.9525,-0.1523,1055.060976,321.6649316
95.9538,-0.1523,1055.060976,321.6649316
95.955,-0.1523,1055.060976,321.6649316
95.9563,-0.1523,1055.060976,321.6649316
95.9575,-0.1523,1055.060976,321.6649316
95.9587,-0.1523,1055.060976,321.6649316
95.96,-0.1523,1055.060976,321.6649316
95.9613,-0.25053,1055.060976,321.6649316
95.9625,-0.25053,1055.060976,321.6649316
95.9638,-0.25053,1055.060976,321.6649316
95.965,-0.25053,1055.060976,321.6649316
95.9662,-0.1523,1055.060976,321.6649316
95.9675,-0.1523,1055.060976,321.6649316
95.9688,-0.05407,1055.060976,321.6649316
95.97,-0.05407,1055.060976,321.6649316
95.9713,-0.1523,1055.060976,321.6649316
95.9725,-0.1523,1055.060976,321.6649316
95.9737,-0.1523,1055.060976,321.6649316
95.975,-0.1523,1055.060976,321.6649316
95.9762,-0.1523,1055.060976,321.6649316
95.9775,-0.1523,1055.060976,321.6649316
95.9788,-0.25053,1055.060976,321.6649316
95.98,-0.25053,1055.060976,321.6649316
95.9812,-0.25053,1055.060976,321.6649316
95.9825,-0.25053,1055.060976,321.6649316
95.9837,-0.34876,1055.060976,321.6649316
95.985,-0.34876,1055.060976,321.6649316
95.9863,-0.44699,1055.060976,321.6649316
95.9875,-0.44699,1055.060976,321.6649316
95.9887,-0.44699,1055.060976,321.6649316
95.99,-0.44699,1055.060976,321.6649316
95.9912,-0.54522,1055.060976,321.6649316
95.9925,-0.54522,1055.060976,321.6649316
95.9938,-0.64345,1055.060976,321.6649316
95.995,-0.64345,1054.634146,321.5348007
95.9962,-0.64345,1054.634146,321.5348007
95.9975,-0.64345,1054.634146,321.5348007
95.9987,-0.64345,1054.634146,321.5348007
96,-0.64345,1054.634146,321.5348007
96.0013,-0.64345,1054.634146,321.5348007
96.0013,-0.64345,1054.634146,321.5348007
96.0013,-0.64345,1054.634146,321.5348007
96.0025,-0.64345,1054.634146,321.5348007
96.0038,-0.64345,1054.634146,321.5348007
96.005,-0.64345,1054.634146,321.5348007
96.0062,-0.64345,1054.634146,321.5348007
96.0075,-0.64345,1054.634146,321.5348007
96.0088,-0.74168,1054.634146,321.5348007
96.01,-0.74168,1054.634146,321.5348007
96.0113,-0.74168,1054.634146,321.5348007
96.0125,-0.74168,1054.634146,321.5348007
96.0137,-0.83991,1054.634146,321.5348007
96.015,-0.83991,1054.634146,321.5348007
96.0163,-0.83991,1054.634146,321.5348007
96.0175,-0.83991,1054.634146,321.5348007
96.0188,-0.83991,1054.634146,321.5348007
96.02,-0.83991,1054.634146,321.5348007
96.0212,-0.93814,1054.634146,321.5348007
96.0225,-0.93814,1054.634146,321.5348007
96.0238,-1.03637,1054.634146,321.5348007
96.025,-1.03637,1054.634146,321.5348007
96.0263,-1.03637,1054.634146,321.5348007
96.0275,-1.03637,1054.634146,321.5348007
96.0287,-1.1346,1054.634146,321.5348007
96.03,-1.1346,1054.634146,321.5348007
96.0312,-1.1346,1054.634146,321.5348007
96.0325,-1.1346,1054.634146,321.5348007
96.0338,-1.1346,1054.634146,321.5348007
96.035,-1.1346,1054.634146,321.5348007
96.0362,-1.1346,1054.634146,321.5348007
96.0375,-1.1346,1054.634146,321.5348007
96.0387,-1.1346,1054.634146,321.5348007
96.04,-1.1346,1054.634146,321.5348007
96.0413,-1.03637,1054.634146,321.5348007
96.0425,-1.03637,1054.634146,321.5348007
96.0437,-1.03637,1054.634146,321.5348007
96.045,-1.03637,1053.783537,321.2754685
96.0462,-1.1346,1053.783537,321.2754685
96.0475,-1.1346,1053.783537,321.2754685
96.0488,-1.1346,1053.783537,321.2754685
96.05,-1.1346,1053.783537,321.2754685
96.0512,-1.1346,1053.783537,321.2754685
96.0512,-1.1346,1053.783537,321.2754685
96.0512,-1.1346,1053.783537,321.2754685
96.0525,-1.1346,1053.783537,321.2754685
96.0537,-1.1346,1053.783537,321.2754685
96.055,-1.1346,1053.783537,321.2754685
96.0563,-1.1346,1053.783537,321.2754685
96.0575,-1.1346,1053.783537,321.2754685
96.0587,-1.1346,1053.783537,321.2754685
96.06,-1.1346,1053.783537,321.2754685
96.0612,-1.1346,1053.783537,321.2754685
