time,x_acc,alt (m)
66.5225,-0.47168,1971.338007
66.5238,-0.47168,1971.338007
66.525,-0.47168,1971.338007
66.5263,-0.56991,1971.338007
66.5275,-0.56991,1971.338007
66.5287,-0.66814,1971.338007
66.53,-0.66814,1971.338007
66.5312,-0.66814,1971.338007
66.5325,-0.66814,1971.338007
66.5338,-0.66814,1971.338007
66.535,-0.66814,1971.338007
66.5362,-0.76637,1971.338007
66.5375,-0.76637,1971.338007
66.5387,-0.76637,1971.338007
66.54,-0.76637,1971.338007
66.5413,-0.8646,1971.338007
66.5425,-0.8646,1971.338007
66.5437,-0.76637,1971.338007
66.545,-0.76637,1970.057909
66.5462,-0.8646,1970.057909
66.5475,-0.8646,1970.057909
66.5488,-0.8646,1970.057909
66.55,-0.8646,1970.057909
66.5512,-0.8646,1970.057909
66.5512,-0.8646,1970.057909
66.5512,-0.8646,1970.057909
66.5525,-0.8646,1970.057909
66.5537,-0.96283,1970.057909
66.555,-0.96283,1970.057909
66.5563,-0.96283,1970.057909
66.5575,-0.96283,1970.057909
66.5587,-0.96283,1970.057909
66.56,-0.96283,1970.057909
66.5612,-0.96283,1970.057909
66.5625,-0.96283,1970.057909
66.5638,-1.06106,1970.057909
66.565,-1.06106,1970.057909
66.5663,-1.15929,1970.057909
66.5675,-1.15929,1970.057909
66.5687,-1.06106,1970.057909
66.57,-1.06106,1970.057909
66.5713,-1.15929,1970.057909
66.5725,-1.15929,1970.057909
66.5738,-1.06106,1970.057909
66.575,-1.06106,1970.057909
66.5762,-1.06106,1970.057909
66.5775,-1.06106,1970.057909
66.5788,-1.06106,1970.057909
66.58,-1.06106,1970.057909
66.5813,-0.96283,1970.057909
66.5825,-0.96283,1970.057909
66.5837,-0.96283,1970.057909
66.585,-0.96283,1970.057909
66.5863,-0.96283,1970.057909
66.5875,-0.96283,1970.057909
66.5888,-0.96283,1970.057909
66.59,-0.96283,1970.057909
66.5912,-0.8646,1970.057909
66.5925,-0.8646,1970.057909
66.5938,-0.76637,1970.057909
66.595,-0.76637,1968.348065
66.5963,-0.76637,1968.348065
66.5975,-0.76637,1968.348065
66.5987,-0.8646,1968.348065
66.6,-0.8646,1968.348065
66.6012,-0.8646,1968.348065
66.6012,-0.8646,1968.348065
66.6012,-0.8646,1968.348065
66.6025,-0.8646,1968.348065
66.6038,-0.96283,1968.348065
66.605,-0.96283,1968.348065
66.6062,-0.8646,1968.348065
66.6075,-0.8646,1968.348065
66.6087,-0.8646,1968.348065
66.61,-0.8646,1968.348065
66.6113,-0.8646,1968.348065
66.6125,-0.8646,1968.348065
66.6137,-0.8646,1968.348065
66.615,-0.8646,1968.348065
66.6162,-0.8646,1968.348065
66.6175,-0.8646,1968.348065
66.6188,-0.8646,1968.348065
66.62,-0.8646,1968.348065
66.6212,-0.8646,1968.348065
66.6225,-0.8646,1968.348065
66.6237,-0.8646,1968.348065
66.625,-0.8646,1968.348065
66.6263,-0.96283,1968.348065
66.6275,-0.96283,1968.348065
66.6288,-0.96283,1968.348065
66.63,-0.96283,1968.348065
66.6312,-0.96283,1968.348065
66.6325,-0.96283,1968.348065
66.6338,-0.96283,1968.348065
66.635,-0.96283,1968.348065
66.6363,-0.96283,1968.348065
66.6375,-0.96283,1968.348065
66.6387,-0.96283,1968.348065
66.64,-0.96283,1968.348065
66.6413,-0.8646,1968.348065
66.6425,-0.8646,1968.348065
66.6438,-0.8646,1968.348065
66.645,-0.8646,1967.067967
66.6462,-0.76637,1967.067967
66.6475,-0.76637,1967.067967
66.6488,-0.8646,1967.067967
66.65,-0.8646,1967.067967
66.6513,-0.8646,1967.067967
66.6513,-0.8646,1967.067967
66.6513,-0.8646,1967.067967
66.6525,-0.8646,1967.067967
66.6537,-0.8646,1967.067967
66.655,-0.8646,1967.067967
66.6562,-0.96283,1967.067967
66.6575,-0.96283,1967.067967
66.6588,-0.96283,1967.067967
66.66,-0.96283,1967.067967
66.6612,-1.06106,1967.067967
66.6625,-1.06106,1967.067967
66.6637,-1.15929,1967.067967
66.665,-1.15929,1967.067967
66.6663,-1.15929,1967.067967
66.6675,-1.15929,1967.067967
66.6687,-1.15929,1967.067967
66.67,-1.15929,1967.067967
66.6712,-1.15929,1967.067967
66.6725,-1.15929,1967.067967
66.6738,-1.25752,1967.067967
66.675,-1.25752,1967.067967
66.6762,-1.25752,1967.067967
66.6775,-1.25752,1967.067967
66.6787,-1.35575,1967.067967
66.68,-1.35575,1967.067967
66.6813,-1.25752,1967.067967
66.6825,-1.25752,1967.067967
66.6837,-1.25752,1967.067967
66.685,-1.25752,1967.067967
66.6862,-1.25752,1967.067967
66.6875,-1.25752,1967.067967
66.6888,-1.15929,1967.067967
66.69,-1.15929,1967.067967
66.6913,-1.15929,1967.067967
66.6925,-1.15929,1967.067967
66.6937,-1.15929,1967.067967
66.695,-1.15929,1966.214569
66.6963,-1.06106,1966.214569
66.6975,-1.06106,1966.214569
66.6988,-1.06106,1966.214569
66.7,-1.06106,1966.214569
66.7012,-1.06106,1966.214569
66.7012,-1.06106,1966.214569
66.7012,-1.06106,1966.214569
66.7025,-1.06106,1966.214569
66.7038,-1.06106,1966.214569
66.705,-1.06106,1966.214569
66.7063,-0.96283,1966.214569
66.7075,-0.96283,1966.214569
66.7087,-0.96283,1966.214569
66.71,-0.96283,1966.214569
66.7113,-0.8646,1966.214569
66.7125,-0.8646,1966.214569
66.7138,-0.8646,1966.214569
66.715,-0.8646,1966.214569
66.7162,-0.76637,1966.214569
66.7175,-0.76637,1966.214569
66.7188,-0.76637,1966.214569
66.72,-0.76637,1966.214569
66.7213,-0.76637,1966.214569
66.7225,-0.76637,1966.214569
66.7237,-0.76637,1966.214569
66.725,-0.76637,1966.214569
66.7262,-0.66814,1966.214569
66.7275,-0.66814,1966.214569
66.7288,-0.66814,1966.214569
66.73,-0.66814,1966.214569
66.7312,-0.66814,1966.214569
66.7325,-0.66814,1966.214569
66.7337,-0.66814,1966.214569
66.735,-0.66814,1966.214569
66.7363,-0.66814,1966.214569
66.7375,-0.66814,1966.214569
66.7387,-0.56991,1966.214569
66.74,-0.56991,1966.214569
66.7412,-0.56991,1966.214569
66.7425,-0.56991,1966.214569
66.7438,-0.56991,1966.214569
66.745,-0.56991,1965.784822
66.7462,-0.66814,1965.784822
66.7475,-0.66814,1965.784822
66.7487,-0.66814,1965.784822
66.75,-0.66814,1965.784822
66.7513,-0.76637,1965.784822
66.7513,-0.76637,1965.784822
66.7513,-0.76637,1965.784822
66.7525,-0.76637,1965.784822
66.7538,-0.76637,1965.784822
66.755,-0.76637,1965.784822
66.7562,-0.76637,1965.784822
66.7575,-0.76637,1965.784822
66.7588,-0.76637,1965.784822
66.76,-0.76637,1965.784822
66.7613,-0.76637,1965.784822
66.7625,-0.76637,1965.784822
66.7637,-0.8646,1965.784822
66.765,-0.8646,1965.784822
66.7663,-0.8646,1965.784822
66.7675,-0.8646,1965.784822
66.7688,-0.8646,1965.784822
66.77,-0.8646,1965.784822
66.7712,-0.96283,1965.784822
66.7725,-0.96283,1965.784822
66.7738,-0.8646,1965.784822
66.775,-0.8646,1965.784822
66.7763,-0.8646,1965.784822
66.7775,-0.8646,1965.784822
66.7787,-0.8646,1965.784822
66.78,-0.8646,1965.784822
66.7812,-0.76637,1965.784822
66.7825,-0.76637,1965.784822
66.7838,-0.8646,1965.784822
66.785,-0.8646,1965.784822
66.7862,-0.8646,1965.784822
66.7875,-0.8646,1965.784822
66.7887,-0.8646,1965.784822
66.79,-0.8646,1965.784822
66.7913,-0.96283,1965.784822
66.7925,-0.96283,1965.784822
66.7937,-0.96283,1965.784822
66.795,-0.96283,1965.784822
66.7962,-0.96283,1965.784822
66.7975,-0.96283,1965.784822
66.7988,-0.96283,1965.784822
66.8,-0.96283,1965.784822
66.8012,-0.96283,1965.784822
66.8012,-0.96283,1965.784822
66.8012,-0.96283,1965.784822
66.8025,-0.96283,1965.784822
66.8037,-0.96283,1965.784822
66.805,-0.96283,1965.784822
66.8063,-0.96283,1965.784822
66.8075,-0.96283,1965.784822
66.8087,-0.8646,1965.784822
66.81,-0.8646,1965.784822
66.8112,-0.8646,1965.784822
66.8125,-0.8646,1965.784822
66.8138,-0.76637,1965.784822
66.815,-0.76637,1965.784822
66.8163,-0.76637,1965.784822
66.8175,-0.76637,1965.784822
66.8187,-0.76637,1965.784822
66.82,-0.76637,1965.784822
66.8213,-0.76637,1965.784822
66.8225,-0.76637,1965.784822
66.8238,-0.76637,1965.784822
66.825,-0.76637,1965.784822
66.8262,-0.66814,1965.784822
66.8275,-0.66814,1965.784822
66.8288,-0.66814,1965.784822
66.83,-0.66814,1965.784822
66.8313,-0.66814,1965.784822
66.8325,-0.66814,1965.784822
66.8337,-0.66814,1965.784822
66.835,-0.66814,1965.784822
66.8363,-0.56991,1965.784822
66.8375,-0.56991,1965.784822
66.8388,-0.47168,1965.784822
66.84,-0.47168,1965.784822
66.8412,-0.47168,1965.784822
66.8425,-0.47168,1965.784822
66.8438,-0.47168,1965.784822
66.845,-0.47168,1965.358123
66.8463,-0.47168,1965.358123
66.8475,-0.47168,1965.358123
66.8487,-0.47168,1965.358123
66.85,-0.47168,1965.358123
66.8512,-0.37345,1965.358123
66.8512,-0.37345,1965.358123
66.8512,-0.37345,1965.358123
66.8525,-0.37345,1965.358123
66.8538,-0.37345,1965.358123
66.855,-0.37345,1965.358123
66.8562,-0.37345,1965.358123
66.8575,-0.37345,1965.358123
66.8587,-0.37345,1965.358123
66.86,-0.37345,1965.358123
66.8613,-0.37345,1965.358123
66.8625,-0.37345,1965.358123
66.8637,-0.37345,1965.358123
66.865,-0.37345,1965.358123
66.8662,-0.47168,1965.358123
66.8675,-0.47168,1965.358123
66.8688,-0.47168,1965.358123
66.87,-0.47168,1965.358123
66.8712,-0.47168,1965.358123
66.8725,-0.47168,1965.358123
66.8737,-0.37345,1965.358123
66.875,-0.37345,1965.358123
66.8763,-0.47168,1965.358123
66.8775,-0.47168,1965.358123
66.8788,-0.47168,1965.358123
66.88,-0.47168,1965.358123
66.8812,-0.37345,1965.358123
66.8825,-0.37345,1965.358123
66.8838,-0.37345,1965.358123
66.885,-0.37345,1965.358123
66.8863,-0.37345,1965.358123
66.8875,-0.37345,1965.358123
66.8887,-0.47168,1965.358123
66.89,-0.47168,1965.358123
66.8913,-0.56991,1965.358123
66.8925,-0.56991,1965.358123
66.8938,-0.56991,1965.358123
66.895,-0.56991,1965.358123
66.8962,-0.56991,1965.358123
66.8975,-0.56991,1965.358123
66.8988,-0.66814,1965.358123
66.9,-0.66814,1965.358123
66.9013,-0.66814,1965.358123
66.9013,-0.66814,1965.358123
66.9013,-0.66814,1965.358123
66.9025,-0.66814,1965.358123
66.9037,-0.66814,1965.358123
66.905,-0.66814,1965.358123
66.9062,-0.76637,1965.358123
66.9075,-0.76637,1965.358123
66.9088,-0.76637,1965.358123
66.91,-0.76637,1965.358123
66.9112,-0.76637,1965.358123
66.9125,-0.76637,1965.358123
66.9137,-0.66814,1965.358123
66.915,-0.66814,1965.358123
66.9163,-0.56991,1965.358123
66.9175,-0.56991,1965.358123
66.9187,-0.47168,1965.358123
66.92,-0.47168,1965.358123
66.9212,-0.47168,1965.358123
66.9225,-0.47168,1965.358123
66.9238,-0.47168,1965.358123
66.925,-0.47168,1965.358123
66.9262,-0.47168,1965.358123
66.9275,-0.47168,1965.358123
66.9287,-0.47168,1965.358123
66.93,-0.47168,1965.358123
66.9313,-0.37345,1965.358123
66.9325,-0.37345,1965.358123
66.9337,-0.37345,1965.358123
66.935,-0.37345,1965.358123
66.9362,-0.27522,1965.358123
66.9375,-0.27522,1965.358123
66.9388,-0.17699,1965.358123
66.94,-0.17699,1965.358123
66.9413,-0.17699,1965.358123
66.9425,-0.17699,1965.358123
66.9437,-0.17699,1965.358123
66.945,-0.17699,1964.078025
66.9463,-0.17699,1964.078025
66.9475,-0.17699,1964.078025
66.9488,-0.17699,1964.078025
66.95,-0.17699,1964.078025
66.9512,-0.17699,1964.078025
66.9512,-0.17699,1964.078025
66.9512,-0.17699,1964.078025
66.9525,-0.17699,1964.078025
66.9538,-0.17699,1964.078025
66.955,-0.17699,1964.078025
66.9563,-0.17699,1964.078025
66.9575,-0.17699,1964.078025
66.9587,-0.17699,1964.078025
66.96,-0.17699,1964.078025
66.9613,-0.07876,1964.078025
66.9625,-0.07876,1964.078025
66.9638,-0.17699,1964.078025
66.965,-0.17699,1964.078025
66.9662,-0.07876,1964.078025
66.9675,-0.07876,1964.078025
66.9688,-0.07876,1964.078025
66.97,-0.07876,1964.078025
66.9713,-0.07876,1964.078025
66.9725,-0.07876,1964.078025
66.9737,-0.07876,1964.078025
66.975,-0.07876,1964.078025
66.9762,-0.07876,1964.078025
66.9775,-0.07876,1964.078025
66.9788,-0.07876,1964.078025
66.98,-0.07876,1964.078025
66.9812,-0.07876,1964.078025
66.9825,-0.07876,1964.078025
66.9837,-0.07876,1964.078025
66.985,-0.07876,1964.078025
66.9863,-0.17699,1964.078025
66.9875,-0.17699,1964.078025
66.9887,-0.17699,1964.078025
66.99,-0.17699,1964.078025
66.9912,-0.07876,1964.078025
66.9925,-0.07876,1964.078025
66.9938,-0.07876,1964.078025
66.995,-0.07876,1963.651326
66.9962,-0.07876,1963.651326
66.9975,-0.07876,1963.651326
66.9987,0.01947,1963.651326
67,0.01947,1963.651326
67.0013,0.1177,1963.651326
67.0013,0.1177,1963.651326
67.0013,0.1177,1963.651326
67.0025,0.1177,1963.651326
67.0038,0.1177,1963.651326
67.005,0.1177,1963.651326
67.0062,0.1177,1963.651326
67.0075,0.1177,1963.651326
67.0088,0.01947,1963.651326
67.01,0.01947,1963.651326
67.0113,-0.07876,1963.651326
67.0125,-0.07876,1963.651326
67.0137,-0.07876,1963.651326
67.015,-0.07876,1963.651326
67.0163,-0.07876,1963.651326
67.0175,-0.07876,1963.651326
67.0188,-0.07876,1963.651326
67.02,-0.07876,1963.651326
67.0212,-0.17699,1963.651326
67.0225,-0.17699,1963.651326
67.0238,-0.17699,1963.651326
67.025,-0.17699,1963.651326
67.0263,-0.27522,1963.651326
67.0275,-0.27522,1963.651326
67.0287,-0.27522,1963.651326
67.03,-0.27522,1963.651326
67.0312,-0.27522,1963.651326
67.0325,-0.27522,1963.651326
67.0338,-0.27522,1963.651326
67.035,-0.27522,1963.651326
67.0362,-0.17699,1963.651326
67.0375,-0.17699,1963.651326
67.0387,-0.27522,1963.651326
67.04,-0.27522,1963.651326
67.0413,-0.17699,1963.651326
67.0425,-0.17699,1963.651326
67.0437,-0.07876,1963.651326
67.045,-0.07876,1962.36818
67.0462,-0.07876,1962.36818
67.0475,-0.07876,1962.36818
67.0488,-0.07876,1962.36818
67.05,-0.07876,1962.36818
67.0512,-0.07876,1962.36818
67.0512,-0.07876,1962.36818
67.0512,-0.07876,1962.36818
67.0525,-0.07876,1962.36818
67.0537,0.01947,1962.36818
67.055,0.01947,1962.36818
67.0563,0.1177,1962.36818
67.0575,0.1177,1962.36818
67.0587,0.1177,1962.36818
67.06,0.1177,1962.36818
67.0612,0.1177,1962.36818
67.0625,0.1177,1962.36818
67.0638,0.1177,1962.36818
67.065,0.1177,1962.36818
67.0663,0.1177,1962.36818
67.0675,0.1177,1962.36818
67.0687,0.1177,1962.36818
67.07,0.1177,1962.36818
67.0713,0.1177,1962.36818
67.0725,0.1177,1962.36818
67.0738,0.1177,1962.36818
67.075,0.1177,1962.36818
67.0762,0.1177,1962.36818
67.0775,0.1177,1962.36818
67.0788,0.1177,1962.36818
67.08,0.1177,1962.36818
67.0813,0.01947,1962.36818
67.0825,0.01947,1962.36818
67.0837,0.01947,1962.36818
67.085,0.01947,1962.36818
67.0863,0.1177,1962.36818
67.0875,0.1177,1962.36818
67.0888,0.01947,1962.36818
67.09,0.01947,1962.36818
67.0912,0.01947,1962.36818
67.0925,0.01947,1962.36818
67.0938,0.01947,1962.36818
67.095,0.01947,1961.514782
67.0963,-0.07876,1961.514782
67.0975,-0.07876,1961.514782
67.0987,0.01947,1961.514782
67.1,0.01947,1961.514782
67.1012,0.01947,1961.514782
67.1012,0.01947,1961.514782
67.1012,0.01947,1961.514782
67.1025,0.01947,1961.514782
67.1038,0.01947,1961.514782
67.105,0.01947,1961.514782
67.1062,0.01947,1961.514782
67.1075,0.01947,1961.514782
67.1087,-0.07876,1961.514782
67.11,-0.07876,1961.514782
67.1113,-0.17699,1961.514782
67.1125,-0.17699,1961.514782
67.1137,-0.27522,1961.514782
67.115,-0.27522,1961.514782
67.1162,-0.17699,1961.514782
67.1175,-0.17699,1961.514782
67.1188,-0.17699,1961.514782
67.12,-0.17699,1961.514782
67.1212,-0.17699,1961.514782
67.1225,-0.17699,1961.514782
67.1237,-0.17699,1961.514782
67.125,-0.17699,1961.514782
67.1263,-0.07876,1961.514782
67.1275,-0.07876,1961.514782
67.1288,-0.17699,1961.514782
67.13,-0.17699,1961.514782
67.1312,-0.07876,1961.514782
67.1325,-0.07876,1961.514782
67.1338,0.01947,1961.514782
67.135,0.01947,1961.514782
67.1363,0.01947,1961.514782
67.1375,0.01947,1961.514782
67.1387,-0.27522,1961.514782
67.14,-0.27522,1961.514782
67.1413,-0.27522,1961.514782
67.1425,-0.27522,1961.514782
67.1438,-0.17699,1961.514782
67.145,-0.17699,1961.088083
67.1462,-0.07876,1961.088083
67.1475,-0.07876,1961.088083
67.1488,0.01947,1961.088083
67.15,0.01947,1961.088083
67.1513,0.1177,1961.088083
67.1513,0.1177,1961.088083
67.1513,0.1177,1961.088083
67.1525,0.1177,1961.088083
67.1537,0.1177,1961.088083
67.155,0.1177,1961.088083
67.1562,0.1177,1961.088083
67.1575,0.1177,1961.088083
67.1588,0.1177,1961.088083
67.16,0.1177,1961.088083
67.1612,0.1177,1961.088083
67.1625,0.1177,1961.088083
67.1637,0.21593,1961.088083
67.165,0.21593,1961.088083
67.1663,0.21593,1961.088083
67.1675,0.21593,1961.088083
67.1687,0.21593,1961.088083
67.17,0.21593,1961.088083
67.1712,0.1177,1961.088083
67.1725,0.1177,1961.088083
67.1738,0.01947,1961.088083
67.175,0.01947,1961.088083
67.1762,-0.07876,1961.088083
67.1775,-0.07876,1961.088083
67.1787,-0.17699,1961.088083
67.18,-0.17699,1961.088083
67.1813,-0.27522,1961.088083
67.1825,-0.27522,1961.088083
67.1837,-0.47168,1961.088083
67.185,-0.47168,1961.088083
67.1862,-0.47168,1961.088083
67.1875,-0.47168,1961.088083
67.1888,-0.56991,1961.088083
67.19,-0.56991,1961.088083
67.1913,-0.66814,1961.088083
67.1925,-0.66814,1961.088083
67.1937,-0.76637,1961.088083
67.195,-0.76637,1961.088083
67.1963,-0.8646,1961.088083
67.1975,-0.8646,1961.088083
67.1988,-0.8646,1961.088083
67.2,-0.8646,1961.088083
67.2012,-0.76637,1961.088083
67.2012,-0.76637,1961.088083
67.2012,-0.76637,1961.088083
67.2025,-0.76637,1961.088083
67.2038,-0.96283,1961.088083
67.205,-0.96283,1961.088083
67.2063,-0.8646,1961.088083
67.2075,-0.8646,1961.088083
67.2087,-0.8646,1961.088083
67.21,-0.8646,1961.088083
67.2113,-0.76637,1961.088083
67.2125,-0.76637,1961.088083
67.2138,-0.76637,1961.088083
67.215,-0.76637,1961.088083
67.2162,-0.76637,1961.088083
67.2175,-0.76637,1961.088083
67.2188,-0.76637,1961.088083
67.22,-0.76637,1961.088083
67.2213,-0.76637,1961.088083
67.2225,-0.76637,1961.088083
67.2237,-0.66814,1961.088083
67.225,-0.66814,1961.088083
67.2262,-0.66814,1961.088083
67.2275,-0.66814,1961.088083
67.2288,-0.66814,1961.088083
67.23,-0.66814,1961.088083
67.2312,-0.66814,1961.088083
67.2325,-0.66814,1961.088083
67.2337,-0.66814,1961.088083
67.235,-0.66814,1961.088083
67.2363,-0.56991,1961.088083
67.2375,-0.56991,1961.088083
67.2387,-0.56991,1961.088083
67.24,-0.56991,1961.088083
67.2412,-0.56991,1961.088083
67.2425,-0.56991,1961.088083
67.2438,-0.66814,1961.088083
67.245,-0.66814,1959.807985
67.2462,-0.56991,1959.807985
67.2475,-0.56991,1959.807985
67.2487,-0.56991,1959.807985
67.25,-0.56991,1959.807985
67.2513,-0.56991,1959.807985
67.2513,-0.56991,1959.807985
67.2513,-0.56991,1959.807985
67.2525,-0.56991,1959.807985
67.2538,-0.56991,1959.807985
67.255,-0.56991,1959.807985
67.2562,-0.56991,1959.807985
67.2575,-0.56991,1959.807985
67.2588,-0.56991,1959.807985
67.26,-0.56991,1959.807985
67.2613,-0.56991,1959.807985
67.2625,-0.56991,1959.807985
67.2637,-0.47168,1959.807985
67.265,-0.47168,1959.807985
67.2663,-0.47168,1959.807985
67.2675,-0.47168,1959.807985
67.2688,-0.47168,1959.807985
67.27,-0.47168,1959.807985
67.2712,-0.37345,1959.807985
67.2725,-0.37345,1959.807985
67.2738,-0.47168,1959.807985
67.275,-0.47168,1959.807985
67.2763,-0.37345,1959.807985
67.2775,-0.37345,1959.807985
67.2787,-0.37345,1959.807985
67.28,-0.37345,1959.807985
67.2812,-0.37345,1959.807985
67.2825,-0.37345,1959.807985
67.2838,-0.37345,1959.807985
67.285,-0.37345,1959.807985
67.2862,-0.37345,1959.807985
67.2875,-0.37345,1959.807985
67.2887,-0.27522,1959.807985
67.29,-0.27522,1959.807985
67.2913,-0.27522,1959.807985
67.2925,-0.27522,1959.807985
67.2937,-0.27522,1959.807985
67.295,-0.27522,1955.967693
67.2962,-0.17699,1955.967693
67.2975,-0.17699,1955.967693
67.2988,-0.07876,1955.967693
67.3,-0.07876,1955.967693
67.3012,-0.07876,1955.967693
67.3012,-0.07876,1955.967693
67.3012,-0.07876,1955.967693
67.3025,-0.07876,1955.967693
67.3037,0.01947,1955.967693
67.305,0.01947,1955.967693
67.3063,0.01947,1955.967693
67.3075,0.01947,1955.967693
67.3087,0.01947,1955.967693
67.31,0.01947,1955.967693
67.3112,0.1177,1955.967693
67.3125,0.1177,1955.967693
67.3138,0.01947,1955.967693
67.315,0.01947,1955.967693
67.3163,0.01947,1955.967693
67.3175,0.01947,1955.967693
67.3187,0.01947,1955.967693
67.32,0.01947,1955.967693
67.3213,0.01947,1955.967693
67.3225,0.01947,1955.967693
67.3238,0.01947,1955.967693
67.325,0.01947,1955.967693
67.3262,0.01947,1955.967693
67.3275,0.01947,1955.967693
67.3288,0.01947,1955.967693
67.33,0.01947,1955.967693
67.3313,0.01947,1955.967693
67.3325,0.01947,1955.967693
67.3337,0.01947,1955.967693
67.335,0.01947,1955.967693
67.3363,0.1177,1955.967693
67.3375,0.1177,1955.967693
67.3388,0.1177,1955.967693
67.34,0.1177,1955.967693
67.3412,0.01947,1955.967693
67.3425,0.01947,1955.967693
67.3438,-0.07876,1955.967693
67.345,-0.07876,1953.407498
67.3463,-0.27522,1953.407498
67.3475,-0.27522,1953.407498
67.3487,-0.37345,1953.407498
67.35,-0.37345,1953.407498
67.3512,-0.47168,1953.407498
67.3512,-0.47168,1953.407498
67.3512,-0.47168,1953.407498
67.3525,-0.47168,1953.407498
67.3538,-0.66814,1953.407498
67.355,-0.66814,1953.407498
67.3562,-0.8646,1953.407498
67.3575,-0.8646,1953.407498
67.3587,-0.8646,1953.407498
67.36,-0.8646,1953.407498
67.3613,-0.8646,1953.407498
67.3625,-0.8646,1953.407498
67.3637,-0.8646,1953.407498
67.365,-0.8646,1953.407498
67.3662,-0.8646,1953.407498
67.3675,-0.8646,1953.407498
67.3688,-0.8646,1953.407498
67.37,-0.8646,1953.407498
67.3712,-0.8646,1953.407498
67.3725,-0.8646,1953.407498
67.3737,-0.76637,1953.407498
67.375,-0.76637,1953.407498
67.3763,-0.76637,1953.407498
67.3775,-0.76637,1953.407498
67.3788,-0.76637,1953.407498
67.38,-0.76637,1953.407498
67.3812,-0.76637,1953.407498
67.3825,-0.76637,1953.407498
67.3838,-0.66814,1953.407498
67.385,-0.66814,1953.407498
67.3863,-0.66814,1953.407498
67.3875,-0.66814,1953.407498
67.3887,-0.66814,1953.407498
67.39,-0.66814,1953.407498
67.3913,-0.66814,1953.407498
67.3925,-0.66814,1953.407498
67.3938,-0.76637,1953.407498
67.395,-0.76637,1953.831149
67.3962,-0.76637,1953.831149
67.3975,-0.76637,1953.831149
67.3988,-0.76637,1953.831149
67.4,-0.76637,1953.831149
67.4013,-0.76637,1953.831149
67.4013,-0.76637,1953.831149
67.4013,-0.76637,1953.831149
67.4025,-0.76637,1953.831149
67.4037,-0.76637,1953.831149
67.405,-0.76637,1953.831149
67.4062,-0.66814,1953.831149
67.4075,-0.66814,1953.831149
67.4088,-0.66814,1953.831149
67.41,-0.66814,1953.831149
67.4112,-0.66814,1953.831149
67.4125,-0.66814,1953.831149
67.4137,-0.56991,1953.831149
67.415,-0.56991,1953.831149
67.4163,-0.56991,1953.831149
67.4175,-0.56991,1953.831149
67.4187,-0.66814,1953.831149
67.42,-0.66814,1953.831149
67.4212,-0.66814,1953.831149
67.4225,-0.66814,1953.831149
67.4238,-0.66814,1953.831149
67.425,-0.66814,1953.831149
67.4262,-0.66814,1953.831149
67.4275,-0.66814,1953.831149
67.4287,-0.56991,1953.831149
67.43,-0.56991,1953.831149
67.4313,-0.56991,1953.831149
67.4325,-0.56991,1953.831149
67.4337,-0.56991,1953.831149
67.435,-0.56991,1953.831149
67.4362,-0.66814,1953.831149
67.4375,-0.66814,1953.831149
67.4388,-0.56991,1953.831149
67.44,-0.56991,1953.831149
67.4413,-0.66814,1953.831149
67.4425,-0.66814,1953.831149
67.4437,-0.66814,1953.831149
67.445,-0.66814,1953.407498
67.4463,-0.66814,1953.407498
67.4475,-0.66814,1953.407498
67.4488,-0.56991,1953.407498
67.45,-0.56991,1953.407498
67.4512,-0.66814,1953.407498
67.4512,-0.66814,1953.407498
67.4512,-0.66814,1953.407498
67.4525,-0.66814,1953.407498
67.4538,-0.56991,1953.407498
67.455,-0.56991,1953.407498
67.4563,-0.47168,1953.407498
67.4575,-0.47168,1953.407498
67.4587,-0.47168,1953.407498
67.46,-0.47168,1953.407498
67.4613,-0.47168,1953.407498
67.4625,-0.47168,1953.407498
67.4638,-0.37345,1953.407498
67.465,-0.37345,1953.407498
67.4662,-0.27522,1953.407498
67.4675,-0.27522,1953.407498
67.4688,-0.17699,1953.407498
67.47,-0.17699,1953.407498
67.4713,-0.07876,1953.407498
67.4725,-0.07876,1953.407498
67.4737,-0.07876,1953.407498
67.475,-0.07876,1953.407498
67.4762,0.01947,1953.407498
67.4775,0.01947,1953.407498
67.4788,0.01947,1953.407498
67.48,0.01947,1953.407498
67.4812,0.01947,1953.407498
67.4825,0.01947,1953.407498
67.4837,0.01947,1953.407498
67.485,0.01947,1953.407498
67.4863,0.01947,1953.407498
67.4875,0.01947,1953.407498
67.4887,0.01947,1953.407498
67.49,0.01947,1953.407498
67.4912,-0.07876,1953.407498
67.4925,-0.07876,1953.407498
67.4938,0.01947,1953.407498
67.495,0.01947,1952.554099
67.4962,0.1177,1952.554099
67.4975,0.1177,1952.554099
67.4987,0.1177,1952.554099
67.5,0.1177,1952.554099
67.5013,0.1177,1952.554099
67.5013,0.1177,1952.554099
67.5013,0.1177,1952.554099
67.5025,0.1177,1952.554099
67.5038,0.01947,1952.554099
67.505,0.01947,1952.554099
67.5062,0.01947,1952.554099
67.5075,0.01947,1952.554099
67.5088,-0.07876,1952.554099
67.51,-0.07876,1952.554099
67.5113,-0.17699,1952.554099
67.5125,-0.17699,1952.554099
67.5137,-0.27522,1952.554099
67.515,-0.27522,1952.554099
67.5163,-0.27522,1952.554099
67.5175,-0.27522,1952.554099
67.5188,-0.27522,1952.554099
67.52,-0.27522,1952.554099
67.5212,-0.27522,1952.554099
67.5225,-0.27522,1952.554099
67.5238,-0.37345,1952.554099
67.525,-0.37345,1952.554099
